middleware,network_condition,message_size_kb,latency_ms,jitter_ms,packet_loss_percent,throughput_mbps,cpu_usage_percent
CycloneDDS,WAN,1,4.832,0.432,2.037,79.85,22.14
CycloneDDS,WAN,1,4.556,0.407,1.059,72.9,17.76
CycloneDDS,WAN,1,4.942,0.328,1.608,66.11,20.38
CycloneDDS,WAN,1,4.953,0.314,0.692,88.61,22.09
CycloneDDS,WAN,1,4.934,0.57,1.533,71.34,20.33
CycloneDDS,WAN,1,5.336,0.219,1.956,61.34,13.82
CycloneDDS,WAN,1,4.901,0.532,1.212,89.11,11.92
CycloneDDS,WAN,1,5.692,0.356,1.869,77.38,20.16
CycloneDDS,WAN,1,4.724,0.391,1.6,76.44,21.68
CycloneDDS,WAN,1,5.484,0.525,1.365,88.0,19.84
CycloneDDS,WAN,1,4.798,0.375,0.591,73.41,19.81
CycloneDDS,WAN,1,4.822,0.497,0.74,70.3,18.11
CycloneDDS,WAN,1,5.258,0.491,1.097,70.79,21.57
CycloneDDS,WAN,1,4.705,0.394,1.533,74.4,16.47
CycloneDDS,WAN,1,5.481,0.347,1.733,75.58,14.15
CycloneDDS,WAN,1,5.154,0.451,1.652,69.8,26.52
CycloneDDS,WAN,1,5.484,0.417,2.106,82.81,19.25
CycloneDDS,WAN,1,5.177,0.41,1.925,68.78,16.86
CycloneDDS,WAN,1,6.018,0.43,1.909,66.62,15.94
CycloneDDS,WAN,1,4.971,0.309,1.493,68.95,19.51
CycloneDDS,WAN,1,5.241,0.425,1.574,80.77,13.54
CycloneDDS,WAN,1,4.854,0.481,1.404,71.3,16.29
CycloneDDS,WAN,1,4.684,0.353,0.616,73.48,16.2
CycloneDDS,WAN,1,5.34,0.199,1.424,79.09,15.1
CycloneDDS,WAN,1,5.655,0.275,1.186,74.34,16.15
CycloneDDS,WAN,1,5.317,0.338,1.524,76.52,18.82
CycloneDDS,WAN,1,5.234,0.314,1.907,67.01,22.18
CycloneDDS,WAN,1,5.277,0.33,1.707,72.29,14.91
CycloneDDS,WAN,1,5.627,0.476,1.27,70.86,20.58
CycloneDDS,WAN,1,5.173,0.144,1.356,72.9,19.74
CycloneDDS,WAN,1,4.31,0.333,0.623,81.34,19.94
CycloneDDS,WAN,1,5.208,0.547,1.169,88.7,15.98
CycloneDDS,WAN,1,4.606,0.2,0.63,73.64,16.14
CycloneDDS,WAN,1,5.109,0.431,1.153,75.38,21.18
CycloneDDS,WAN,1,5.795,0.514,1.988,67.48,15.63
CycloneDDS,WAN,1,4.577,0.425,2.23,73.64,14.64
CycloneDDS,WAN,1,5.195,0.294,1.801,83.66,20.38
CycloneDDS,WAN,1,5.163,0.464,0.583,80.89,16.69
CycloneDDS,WAN,1,4.992,0.442,1.814,74.17,13.67
CycloneDDS,WAN,1,5.058,0.432,1.227,75.48,10.21
CycloneDDS,WAN,1,4.833,0.417,1.83,68.1,14.68
CycloneDDS,WAN,1,4.98,0.425,2.046,73.1,21.88
CycloneDDS,WAN,1,4.936,0.433,1.487,71.39,23.76
CycloneDDS,WAN,1,4.496,0.425,1.685,76.33,23.43
CycloneDDS,WAN,1,5.185,0.473,1.432,76.96,17.89
CycloneDDS,WAN,1,5.042,0.337,0.747,76.23,17.51
CycloneDDS,WAN,1,4.757,0.557,0.602,74.73,17.83
CycloneDDS,WAN,1,5.375,0.569,1.013,77.89,18.19
CycloneDDS,WAN,1,5.007,0.355,1.7,79.84,16.0
CycloneDDS,WAN,1,5.44,0.264,0.959,83.5,17.3
CycloneDDS,WAN,1,5.191,0.462,1.235,73.0,19.08
CycloneDDS,WAN,1,4.996,0.384,1.842,71.04,25.16
CycloneDDS,WAN,1,4.891,0.326,1.506,86.69,15.49
CycloneDDS,WAN,1,5.381,0.337,1.272,63.2,18.95
CycloneDDS,WAN,1,4.635,0.263,1.142,77.79,17.69
CycloneDDS,WAN,1,5.55,0.249,1.215,74.9,12.82
CycloneDDS,WAN,1,4.411,0.406,1.685,74.18,21.37
CycloneDDS,WAN,1,5.491,0.387,1.362,69.86,20.76
CycloneDDS,WAN,1,4.944,0.335,1.756,73.09,17.14
CycloneDDS,WAN,1,5.545,0.492,1.093,72.14,11.1
CycloneDDS,WAN,1,4.831,0.416,1.475,75.89,16.87
CycloneDDS,WAN,1,5.203,0.157,1.216,69.59,17.12
CycloneDDS,WAN,1,5.101,0.395,1.434,74.08,16.31
CycloneDDS,WAN,1,5.325,0.439,1.98,69.68,16.17
CycloneDDS,WAN,1,5.535,0.435,1.508,76.56,17.06
CycloneDDS,WAN,1,5.383,0.365,0.672,73.5,15.88
CycloneDDS,WAN,1,5.247,0.465,1.429,67.09,12.33
CycloneDDS,WAN,1,5.005,0.514,2.534,73.41,16.25
CycloneDDS,WAN,1,5.017,0.348,1.43,69.7,20.9
CycloneDDS,WAN,1,5.161,0.42,2.116,78.88,12.84
CycloneDDS,WAN,1,5.26,0.433,2.087,75.56,16.43
CycloneDDS,WAN,1,5.119,0.447,0.879,84.47,13.95
CycloneDDS,WAN,1,5.604,0.403,1.331,76.03,20.04
CycloneDDS,WAN,1,4.953,0.493,0.807,78.92,24.5
CycloneDDS,WAN,1,5.5,0.388,1.662,69.45,21.99
CycloneDDS,WAN,1,5.039,0.518,1.959,73.25,19.37
CycloneDDS,WAN,1,5.238,0.388,1.354,77.58,16.24
CycloneDDS,WAN,1,4.893,0.456,0.826,75.7,19.88
CycloneDDS,WAN,1,4.55,0.16,1.275,82.44,19.83
CycloneDDS,WAN,1,5.761,0.49,1.667,67.02,16.6
CycloneDDS,WAN,1,5.019,0.381,1.181,75.31,22.04
CycloneDDS,WAN,1,5.256,0.415,1.486,72.5,18.75
CycloneDDS,WAN,1,4.998,0.396,1.52,86.26,12.37
CycloneDDS,WAN,1,5.362,0.475,1.147,85.9,22.33
CycloneDDS,WAN,1,5.191,0.533,1.34,74.38,19.48
CycloneDDS,WAN,1,5.106,0.317,1.176,68.52,21.13
CycloneDDS,WAN,1,5.391,0.502,1.494,77.88,20.88
CycloneDDS,WAN,1,5.485,0.225,1.484,69.96,17.76
CycloneDDS,WAN,1,4.939,0.45,1.742,72.16,20.43
CycloneDDS,WAN,1,5.046,0.384,1.493,79.41,17.52
CycloneDDS,WAN,1,5.24,0.411,1.684,65.19,15.14
CycloneDDS,WAN,1,5.288,0.421,1.111,71.82,16.12
CycloneDDS,WAN,1,4.769,0.531,2.125,82.59,18.09
CycloneDDS,WAN,1,4.437,0.549,1.789,77.22,16.05
CycloneDDS,WAN,1,5.179,0.353,1.152,75.46,18.56
CycloneDDS,WAN,1,5.332,0.432,0.71,68.1,14.09
CycloneDDS,WAN,1,4.867,0.27,1.903,74.95,17.21
CycloneDDS,WAN,1,5.459,0.618,1.299,65.76,24.53
CycloneDDS,WAN,1,5.693,0.239,1.592,69.04,12.12
CycloneDDS,WAN,1,5.156,0.485,1.343,79.03,16.47
CycloneDDS,WAN,1,4.724,0.284,1.2,84.16,16.27
CycloneDDS,WAN,1,4.602,0.54,0.0,69.17,24.09
CycloneDDS,WAN,1,5.389,0.269,1.375,79.14,10.46
CycloneDDS,WAN,1,5.068,0.368,1.932,73.3,17.77
CycloneDDS,WAN,1,4.37,0.489,2.374,71.21,13.44
CycloneDDS,WAN,1,5.589,0.344,2.021,80.07,20.01
CycloneDDS,WAN,1,5.922,0.448,1.307,71.83,16.53
CycloneDDS,WAN,1,5.067,0.468,2.011,70.12,16.89
CycloneDDS,WAN,1,4.6,0.421,1.561,76.63,21.04
CycloneDDS,WAN,1,4.749,0.346,1.119,78.6,17.93
CycloneDDS,WAN,1,4.894,0.498,0.978,76.2,17.09
CycloneDDS,WAN,1,4.731,0.228,1.013,69.05,15.64
CycloneDDS,WAN,1,5.165,0.454,1.661,61.25,19.36
CycloneDDS,WAN,1,4.435,0.329,1.856,83.36,18.58
CycloneDDS,WAN,1,4.512,0.335,1.569,71.17,19.29
CycloneDDS,WAN,1,4.883,0.406,1.358,75.54,15.37
CycloneDDS,WAN,1,5.089,0.244,0.864,66.66,21.22
CycloneDDS,WAN,1,4.758,0.469,2.305,62.06,16.74
CycloneDDS,WAN,1,5.056,0.497,2.271,64.64,17.87
CycloneDDS,WAN,1,5.196,0.407,0.858,76.42,19.49
CycloneDDS,WAN,1,4.567,0.389,1.553,74.3,23.82
CycloneDDS,WAN,1,5.127,0.385,1.508,72.01,16.47
CycloneDDS,WAN,1,5.213,0.245,1.342,79.04,16.39
CycloneDDS,WAN,1,4.679,0.45,2.069,80.25,15.68
CycloneDDS,WAN,1,4.253,0.438,1.787,70.98,14.97
CycloneDDS,WAN,1,5.781,0.339,1.87,64.11,21.06
CycloneDDS,WAN,1,5.584,0.43,2.093,73.05,17.28
CycloneDDS,WAN,1,5.657,0.304,1.537,76.64,18.3
CycloneDDS,WAN,1,4.814,0.268,1.258,78.9,18.55
CycloneDDS,WAN,1,4.715,0.409,1.755,72.89,17.38
CycloneDDS,WAN,1,4.971,0.357,2.346,80.66,19.1
CycloneDDS,WAN,1,5.451,0.331,1.394,71.32,21.92
CycloneDDS,WAN,1,4.991,0.249,1.505,78.59,20.64
CycloneDDS,WAN,1,5.0,0.4,0.275,84.8,20.07
CycloneDDS,WAN,1,4.981,0.317,1.276,76.85,19.14
CycloneDDS,WAN,1,5.436,0.481,0.855,60.77,21.37
CycloneDDS,WAN,1,5.204,0.389,1.496,74.28,24.7
CycloneDDS,WAN,1,4.651,0.274,1.046,62.15,17.46
CycloneDDS,WAN,1,4.155,0.293,0.912,77.26,22.22
CycloneDDS,WAN,1,4.798,0.272,0.88,68.39,11.78
CycloneDDS,WAN,1,5.124,0.314,1.498,66.37,14.83
CycloneDDS,WAN,1,5.399,0.495,0.998,85.36,18.07
CycloneDDS,WAN,1,4.278,0.41,1.663,75.49,14.83
CycloneDDS,WAN,1,5.561,0.447,1.509,85.6,22.06
CycloneDDS,WAN,1,4.722,0.437,1.562,73.02,17.4
CycloneDDS,WAN,1,4.515,0.6,1.79,78.82,16.37
CycloneDDS,WAN,1,5.139,0.585,2.304,66.31,20.04
CycloneDDS,WAN,1,5.05,0.289,1.314,75.36,25.98
CycloneDDS,WAN,1,5.456,0.356,0.42,73.44,19.2
CycloneDDS,WAN,1,4.903,0.426,1.706,76.96,18.37
CycloneDDS,WAN,1,5.206,0.425,1.422,76.6,20.65
CycloneDDS,WAN,1,5.753,0.608,1.224,81.35,17.68
CycloneDDS,WAN,1,4.788,0.451,0.75,74.56,17.49
CycloneDDS,WAN,1,5.022,0.396,2.178,62.06,20.63
CycloneDDS,WAN,1,4.937,0.369,1.663,78.44,20.32
CycloneDDS,WAN,1,4.922,0.411,1.213,73.15,17.26
CycloneDDS,WAN,1,5.458,0.468,1.564,69.83,12.99
CycloneDDS,WAN,1,5.464,0.322,1.101,68.24,19.64
CycloneDDS,WAN,1,4.463,0.363,0.979,76.75,19.72
CycloneDDS,WAN,1,4.578,0.298,2.048,71.56,21.15
CycloneDDS,WAN,1,5.664,0.285,1.457,76.13,16.27
CycloneDDS,WAN,1,5.334,0.3,1.409,67.78,19.3
CycloneDDS,WAN,1,5.287,0.247,1.082,69.03,14.78
CycloneDDS,WAN,1,4.992,0.479,2.03,82.17,17.24
CycloneDDS,WAN,1,5.721,0.333,0.899,79.43,13.26
CycloneDDS,WAN,1,5.477,0.518,1.533,74.47,23.07
CycloneDDS,WAN,1,4.611,0.42,0.592,72.22,17.78
CycloneDDS,WAN,1,4.88,0.363,1.78,67.3,13.68
CycloneDDS,WAN,1,5.052,0.383,1.647,70.97,20.8
CycloneDDS,WAN,1,5.067,0.379,1.928,73.69,21.1
CycloneDDS,WAN,1,4.737,0.235,1.177,69.92,17.52
CycloneDDS,WAN,1,5.783,0.409,1.095,76.4,22.12
CycloneDDS,WAN,1,5.386,0.542,1.921,67.51,22.62
CycloneDDS,WAN,1,4.942,0.533,1.818,74.25,19.37
CycloneDDS,WAN,1,4.955,0.407,2.274,80.51,18.54
CycloneDDS,WAN,1,4.9,0.6,1.255,74.33,18.21
CycloneDDS,WAN,1,5.109,0.337,0.662,80.67,18.86
CycloneDDS,WAN,1,5.449,0.298,1.908,66.91,20.79
CycloneDDS,WAN,1,5.122,0.229,1.26,70.59,14.89
CycloneDDS,WAN,1,4.867,0.314,1.332,78.47,24.44
CycloneDDS,WAN,1,4.849,0.353,1.568,76.11,18.19
CycloneDDS,WAN,1,5.362,0.224,1.327,70.03,20.08
CycloneDDS,WAN,1,5.298,0.53,1.167,77.23,15.37
CycloneDDS,WAN,1,5.823,0.574,1.252,70.08,16.68
CycloneDDS,WAN,1,5.093,0.392,2.465,72.48,21.3
CycloneDDS,WAN,1,4.873,0.258,1.889,76.04,22.81
CycloneDDS,WAN,1,5.503,0.354,2.078,72.15,14.25
CycloneDDS,WAN,1,5.115,0.462,1.835,65.89,16.6
CycloneDDS,WAN,1,5.211,0.354,1.762,75.25,15.74
CycloneDDS,WAN,1,4.869,0.34,2.095,66.87,17.33
CycloneDDS,WAN,1,5.461,0.179,1.139,80.5,23.66
CycloneDDS,WAN,1,5.467,0.492,1.858,76.25,21.96
CycloneDDS,WAN,1,5.753,0.484,1.256,71.27,17.41
CycloneDDS,WAN,1,4.933,0.36,1.172,65.89,21.55
CycloneDDS,WAN,1,5.174,0.517,1.809,65.7,13.23
CycloneDDS,WAN,1,4.275,0.517,1.422,69.24,16.51
CycloneDDS,WAN,1,4.638,0.347,0.975,67.44,22.72
CycloneDDS,WAN,1,4.859,0.3,1.25,70.43,19.51
CycloneDDS,WAN,1,5.464,0.517,1.284,72.42,18.68
CycloneDDS,WAN,1,4.948,0.573,1.419,82.71,19.82
CycloneDDS,WAN,1,6.139,0.366,0.947,73.17,18.58
CycloneDDS,WAN,1,4.707,0.43,1.473,70.33,17.16
CycloneDDS,WAN,1,4.928,0.424,1.686,82.84,23.11
CycloneDDS,WAN,1,5.514,0.374,1.098,82.44,15.77
CycloneDDS,WAN,1,5.797,0.43,0.648,73.33,19.07
CycloneDDS,WAN,1,5.025,0.411,1.614,80.51,20.02
CycloneDDS,WAN,1,4.386,0.539,0.549,59.45,21.55
CycloneDDS,WAN,1,5.108,0.465,1.865,73.14,20.73
CycloneDDS,WAN,1,5.195,0.482,1.076,83.17,19.07
CycloneDDS,WAN,1,5.306,0.531,1.226,76.0,18.21
CycloneDDS,WAN,1,5.712,0.406,1.77,80.75,20.94
CycloneDDS,WAN,1,5.14,0.416,1.842,67.96,13.39
CycloneDDS,WAN,1,5.064,0.438,1.931,72.63,17.4
CycloneDDS,WAN,1,4.803,0.574,2.43,72.37,18.77
CycloneDDS,WAN,1,4.917,0.308,0.99,74.35,18.36
CycloneDDS,WAN,1,4.759,0.374,1.638,85.56,13.78
CycloneDDS,WAN,1,4.83,0.441,1.655,80.25,17.71
CycloneDDS,WAN,1,5.384,0.561,1.373,75.01,18.71
CycloneDDS,WAN,1,4.636,0.51,1.767,82.57,21.88
CycloneDDS,WAN,1,5.406,0.376,1.674,75.67,12.32
CycloneDDS,WAN,1,4.743,0.291,1.206,75.37,18.05
CycloneDDS,WAN,1,5.09,0.366,1.461,76.76,16.44
CycloneDDS,WAN,1,5.117,0.39,1.811,79.76,13.14
CycloneDDS,WAN,1,4.714,0.361,1.44,71.44,14.1
CycloneDDS,WAN,1,4.825,0.299,2.17,70.81,20.19
CycloneDDS,WAN,1,4.977,0.483,1.391,77.18,14.44
CycloneDDS,WAN,1,5.416,0.404,1.559,68.55,17.16
CycloneDDS,WAN,1,5.232,0.376,1.373,76.24,19.1
CycloneDDS,WAN,1,5.009,0.285,1.32,70.12,21.04
CycloneDDS,WAN,1,4.528,0.456,0.674,72.92,17.51
CycloneDDS,WAN,1,5.712,0.472,1.931,72.58,17.07
CycloneDDS,WAN,1,4.862,0.599,1.352,75.35,18.76
CycloneDDS,WAN,1,5.005,0.308,1.675,75.81,15.29
CycloneDDS,WAN,1,5.34,0.153,1.894,76.03,17.26
CycloneDDS,WAN,1,4.963,0.396,1.337,77.41,17.34
CycloneDDS,WAN,1,5.616,0.436,1.594,76.91,21.24
CycloneDDS,WAN,1,4.528,0.326,1.374,70.55,19.51
CycloneDDS,WAN,1,5.587,0.503,1.463,70.78,19.65
CycloneDDS,WAN,1,4.962,0.445,0.93,72.99,19.36
CycloneDDS,WAN,1,5.302,0.364,1.845,74.01,18.23
CycloneDDS,WAN,1,5.02,0.514,0.852,78.97,16.5
CycloneDDS,WAN,1,4.274,0.395,1.293,66.67,22.61
CycloneDDS,WAN,1,5.351,0.388,1.115,67.64,16.41
CycloneDDS,WAN,1,4.832,0.412,1.301,77.68,17.89
CycloneDDS,WAN,1,4.503,0.308,1.86,68.88,17.92
CycloneDDS,WAN,1,4.859,0.284,1.725,72.03,21.4
CycloneDDS,WAN,1,4.921,0.478,2.613,67.05,19.4
CycloneDDS,WAN,1,5.507,0.402,0.884,84.29,17.66
CycloneDDS,WAN,1,4.986,0.314,1.562,74.89,24.79
CycloneDDS,WAN,1,5.014,0.423,1.997,68.43,19.19
CycloneDDS,WAN,1,5.14,0.399,0.544,63.64,19.01
CycloneDDS,WAN,1,5.151,0.406,1.61,69.29,13.51
CycloneDDS,WAN,1,4.93,0.417,1.666,70.75,19.95
CycloneDDS,WAN,1,6.273,0.23,1.344,75.48,19.59
CycloneDDS,WAN,1,5.303,0.405,0.919,73.39,21.02
CycloneDDS,WAN,1,5.408,0.499,1.459,77.02,17.0
CycloneDDS,WAN,1,5.422,0.377,1.132,75.22,22.81
CycloneDDS,WAN,1,4.964,0.297,1.868,70.01,16.54
CycloneDDS,WAN,1,5.163,0.311,1.496,71.36,15.21
CycloneDDS,WAN,1,5.237,0.426,1.314,82.03,14.98
CycloneDDS,WAN,1,4.386,0.405,0.921,74.04,12.23
CycloneDDS,WAN,1,5.203,0.396,1.526,73.72,24.09
CycloneDDS,WAN,1,4.992,0.355,1.496,73.61,16.33
CycloneDDS,WAN,1,4.762,0.521,0.618,70.2,19.98
CycloneDDS,WAN,1,4.953,0.421,2.513,57.51,17.44
CycloneDDS,WAN,1,5.21,0.549,1.645,75.13,20.0
CycloneDDS,WAN,1,5.208,0.423,1.296,71.53,14.74
CycloneDDS,WAN,1,5.663,0.34,1.708,74.15,23.58
CycloneDDS,WAN,1,4.953,0.416,0.82,78.6,15.96
CycloneDDS,WAN,1,4.934,0.351,1.034,70.6,18.24
CycloneDDS,WAN,1,4.673,0.38,2.101,76.05,18.87
CycloneDDS,WAN,1,4.972,0.465,1.557,75.56,17.95
CycloneDDS,WAN,1,5.056,0.638,1.555,69.78,15.13
CycloneDDS,WAN,1,4.77,0.408,1.305,79.09,15.14
CycloneDDS,WAN,1,5.655,0.344,2.431,65.51,12.44
CycloneDDS,WAN,4,5.914,0.406,1.261,83.49,14.55
CycloneDDS,WAN,4,4.656,0.379,1.813,69.9,18.03
CycloneDDS,WAN,4,5.423,0.38,1.127,73.58,17.74
CycloneDDS,WAN,4,5.741,0.246,0.909,63.44,16.18
CycloneDDS,WAN,4,4.923,0.169,1.676,77.79,16.17
CycloneDDS,WAN,4,5.672,0.305,0.715,79.59,19.49
CycloneDDS,WAN,4,5.542,0.281,1.562,66.37,18.79
CycloneDDS,WAN,4,5.268,0.346,1.969,65.97,13.02
CycloneDDS,WAN,4,5.421,0.364,1.18,71.14,17.99
CycloneDDS,WAN,4,5.542,0.488,0.952,68.35,23.25
CycloneDDS,WAN,4,5.769,0.361,1.853,79.84,12.51
CycloneDDS,WAN,4,5.842,0.361,1.112,72.76,14.3
CycloneDDS,WAN,4,5.16,0.447,0.596,70.8,12.49
CycloneDDS,WAN,4,5.332,0.324,0.745,74.01,9.65
CycloneDDS,WAN,4,5.208,0.385,1.324,76.37,17.8
CycloneDDS,WAN,4,5.252,0.337,1.381,85.19,16.42
CycloneDDS,WAN,4,4.954,0.375,1.904,78.45,20.15
CycloneDDS,WAN,4,5.298,0.516,1.843,70.41,14.25
CycloneDDS,WAN,4,5.453,0.401,1.419,63.98,16.78
CycloneDDS,WAN,4,5.278,0.314,0.739,81.01,18.85
CycloneDDS,WAN,4,5.218,0.357,0.662,78.88,20.59
CycloneDDS,WAN,4,5.469,0.321,1.554,71.85,18.1
CycloneDDS,WAN,4,5.211,0.531,0.846,80.57,16.07
CycloneDDS,WAN,4,6.076,0.509,1.385,73.94,19.28
CycloneDDS,WAN,4,5.784,0.149,1.092,65.5,19.31
CycloneDDS,WAN,4,5.607,0.391,1.286,68.08,18.24
CycloneDDS,WAN,4,5.085,0.355,1.315,71.03,21.71
CycloneDDS,WAN,4,5.429,0.237,0.86,72.58,15.14
CycloneDDS,WAN,4,6.143,0.493,1.895,71.7,21.5
CycloneDDS,WAN,4,5.399,0.274,2.133,70.21,24.05
CycloneDDS,WAN,4,5.159,0.357,1.624,69.53,20.69
CycloneDDS,WAN,4,5.383,0.256,2.013,68.73,15.88
CycloneDDS,WAN,4,5.131,0.428,0.984,85.51,21.98
CycloneDDS,WAN,4,5.722,0.293,0.988,69.27,19.08
CycloneDDS,WAN,4,5.287,0.296,1.352,82.05,18.19
CycloneDDS,WAN,4,5.123,0.368,2.023,72.78,15.48
CycloneDDS,WAN,4,5.064,0.446,1.722,66.14,19.97
CycloneDDS,WAN,4,5.137,0.394,0.78,73.07,21.02
CycloneDDS,WAN,4,5.769,0.442,1.689,74.91,17.02
CycloneDDS,WAN,4,4.598,0.576,0.834,74.12,13.87
CycloneDDS,WAN,4,5.454,0.493,1.605,66.8,19.77
CycloneDDS,WAN,4,5.271,0.482,1.211,62.65,19.05
CycloneDDS,WAN,4,4.757,0.466,1.447,69.22,18.31
CycloneDDS,WAN,4,4.991,0.417,0.424,59.84,17.21
CycloneDDS,WAN,4,4.79,0.332,1.843,80.78,22.19
CycloneDDS,WAN,4,4.949,0.185,1.014,74.79,18.97
CycloneDDS,WAN,4,5.441,0.155,1.575,72.38,22.62
CycloneDDS,WAN,4,5.292,0.422,2.369,67.24,18.77
CycloneDDS,WAN,4,5.731,0.439,0.181,72.69,18.01
CycloneDDS,WAN,4,5.574,0.271,0.887,69.19,18.82
CycloneDDS,WAN,4,5.29,0.426,0.819,81.6,23.2
CycloneDDS,WAN,4,5.621,0.486,1.754,78.52,25.17
CycloneDDS,WAN,4,5.209,0.352,1.051,64.6,21.88
CycloneDDS,WAN,4,5.023,0.551,1.457,73.57,17.01
CycloneDDS,WAN,4,4.602,0.269,1.657,77.14,20.13
CycloneDDS,WAN,4,5.02,0.44,0.752,78.77,19.39
CycloneDDS,WAN,4,5.316,0.515,1.341,80.57,18.73
CycloneDDS,WAN,4,5.401,0.444,1.157,72.25,18.26
CycloneDDS,WAN,4,5.526,0.423,1.386,65.97,19.42
CycloneDDS,WAN,4,6.015,0.443,1.55,69.3,16.1
CycloneDDS,WAN,4,5.659,0.247,1.886,69.72,17.39
CycloneDDS,WAN,4,5.328,0.464,0.867,79.09,21.51
CycloneDDS,WAN,4,5.665,0.491,1.335,74.9,16.2
CycloneDDS,WAN,4,5.738,0.456,1.517,81.62,19.14
CycloneDDS,WAN,4,5.829,0.22,1.886,65.11,18.74
CycloneDDS,WAN,4,5.034,0.292,1.84,70.51,22.84
CycloneDDS,WAN,4,5.688,0.313,1.428,70.19,20.33
CycloneDDS,WAN,4,5.521,0.342,1.092,69.54,15.04
CycloneDDS,WAN,4,5.236,0.219,1.805,85.02,21.0
CycloneDDS,WAN,4,5.378,0.34,1.187,68.21,24.47
CycloneDDS,WAN,4,5.215,0.337,1.316,71.4,11.76
CycloneDDS,WAN,4,5.22,0.351,0.743,68.69,19.05
CycloneDDS,WAN,4,5.03,0.401,1.081,61.09,22.1
CycloneDDS,WAN,4,5.771,0.29,1.368,75.71,20.04
CycloneDDS,WAN,4,5.221,0.515,1.374,77.41,15.87
CycloneDDS,WAN,4,4.884,0.604,1.498,68.7,13.88
CycloneDDS,WAN,4,5.668,0.229,1.141,77.49,20.27
CycloneDDS,WAN,4,6.65,0.434,2.247,71.04,19.78
CycloneDDS,WAN,4,5.462,0.491,0.945,73.17,20.18
CycloneDDS,WAN,4,4.815,0.444,1.388,76.79,14.86
CycloneDDS,WAN,4,6.181,0.516,0.43,74.6,25.19
CycloneDDS,WAN,4,5.407,0.344,1.584,79.74,22.47
CycloneDDS,WAN,4,5.561,0.32,1.8,73.04,14.62
CycloneDDS,WAN,4,6.247,0.269,1.183,69.09,18.08
CycloneDDS,WAN,4,5.101,0.343,1.075,72.13,20.54
CycloneDDS,WAN,4,4.823,0.225,2.219,68.34,21.55
CycloneDDS,WAN,4,4.976,0.526,0.66,74.42,14.7
CycloneDDS,WAN,4,4.892,0.359,1.515,78.98,17.37
CycloneDDS,WAN,4,5.796,0.38,0.82,66.98,20.82
CycloneDDS,WAN,4,4.808,0.515,0.796,76.6,16.9
CycloneDDS,WAN,4,5.788,0.318,0.938,70.76,19.2
CycloneDDS,WAN,4,5.596,0.285,1.799,76.38,16.66
CycloneDDS,WAN,4,5.334,0.494,1.619,68.47,13.31
CycloneDDS,WAN,4,4.905,0.455,1.444,71.66,16.15
CycloneDDS,WAN,4,5.57,0.501,1.569,76.72,20.92
CycloneDDS,WAN,4,5.051,0.558,1.505,59.19,16.3
CycloneDDS,WAN,4,5.502,0.378,1.393,71.45,20.44
CycloneDDS,WAN,4,5.201,0.492,1.737,67.34,20.87
CycloneDDS,WAN,4,5.589,0.294,1.589,77.85,22.81
CycloneDDS,WAN,4,5.44,0.388,1.2,55.42,20.46
CycloneDDS,WAN,4,5.558,0.283,1.417,69.54,19.0
CycloneDDS,WAN,4,4.96,0.287,0.992,76.59,19.62
CycloneDDS,WAN,4,5.873,0.408,0.817,79.77,15.44
CycloneDDS,WAN,4,5.63,0.377,2.234,75.96,19.17
CycloneDDS,WAN,4,5.725,0.378,0.791,74.23,20.95
CycloneDDS,WAN,4,5.235,0.451,1.119,80.01,22.9
CycloneDDS,WAN,4,6.081,0.504,0.486,80.92,16.22
CycloneDDS,WAN,4,4.949,0.415,1.795,67.78,14.5
CycloneDDS,WAN,4,4.512,0.593,0.899,82.38,16.31
CycloneDDS,WAN,4,5.341,0.445,1.04,65.0,18.89
CycloneDDS,WAN,4,5.874,0.483,1.404,77.24,17.9
CycloneDDS,WAN,4,5.127,0.328,0.56,80.31,15.64
CycloneDDS,WAN,4,5.978,0.431,1.214,73.84,18.8
CycloneDDS,WAN,4,5.159,0.502,1.043,80.28,18.53
CycloneDDS,WAN,4,5.305,0.334,1.275,66.97,11.26
CycloneDDS,WAN,4,5.277,0.429,2.088,69.17,20.84
CycloneDDS,WAN,4,5.387,0.36,2.046,84.07,16.82
CycloneDDS,WAN,4,5.291,0.454,2.094,67.64,17.99
CycloneDDS,WAN,4,5.346,0.393,0.897,74.94,19.29
CycloneDDS,WAN,4,5.997,0.381,1.703,75.27,15.86
CycloneDDS,WAN,4,5.607,0.401,1.658,77.18,20.63
CycloneDDS,WAN,4,5.252,0.225,2.086,76.77,15.45
CycloneDDS,WAN,4,4.907,0.513,1.14,69.64,19.21
CycloneDDS,WAN,4,5.907,0.384,1.864,73.99,17.51
CycloneDDS,WAN,4,5.781,0.247,1.112,75.78,17.14
CycloneDDS,WAN,4,5.375,0.526,1.828,84.06,19.56
CycloneDDS,WAN,4,5.577,0.304,1.156,69.26,16.26
CycloneDDS,WAN,4,4.739,0.441,0.764,69.57,19.84
CycloneDDS,WAN,4,5.241,0.366,1.384,76.73,11.1
CycloneDDS,WAN,4,5.244,0.336,1.893,65.59,19.3
CycloneDDS,WAN,4,5.601,0.445,0.902,71.77,19.9
CycloneDDS,WAN,4,5.552,0.463,1.126,71.86,20.94
CycloneDDS,WAN,4,5.009,0.266,1.204,65.56,14.56
CycloneDDS,WAN,4,5.357,0.41,1.411,67.5,17.55
CycloneDDS,WAN,4,5.062,0.508,0.501,83.74,17.12
